proyectoID,numProyecto,numPedido,descripcionProyecto,fechaProyecto,clienteID,servicioID,totalHoras,estadoProyecto,fechaFinalizadoCurso,fechaFinalizado,descripcionFinalizado,fechaBajaCurso,motivoBajaID,fechaBaja,descripcionBaja,facturacionPerdida,indicacionFacturacion,indicacionTrabajo,observacionesBaja,areaID,empresaID,fechaI,fechaF,presupuesto,equipoID,tstamp,creador,fechaEntregaInicial,horasEstimadas,estrategia
729,14-0530-01,\N,Meteogalicia 2,2014-10-06,84,15,30.00,Finalizado,\N,2014-12-14,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-06,2015-12-31,350.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
730,14-0531-01,\N,MARINA COMBARRO,2014-10-09,11,12,69.00,Parado,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-09,2018-10-31,1200.00,3,2016-10-04 15:36:46,\N,\N,0.00,0
731,14-0532-01,\N,LecherÃ­a Estancias,2014-10-09,70,12,55.00,Finalizado,\N,2014-11-08,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-09,2014-11-09,1000.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
732,14-0533-01,\N,Crea Lab,2014-10-09,119,12,155.00,Finalizado,\N,2014-12-13,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-09,2015-02-06,3500.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
733,14-0534-01,\N,Landing Rozas Village,2014-10-09,70,12,42.00,Finalizado,\N,2014-11-07,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-09,2014-11-02,800.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
734,14-0535-01,\N,Grupo PyA,2014-10-09,79,12,295.00,Finalizado,\N,2015-04-26,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-09,2015-04-26,3200.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
735,14-0536-01,\N,Xuridicas mantenimientos,2014-10-10,37,17,30.00,Finalizado,\N,2015-07-07,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-10,2014-11-09,500.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
736,14-0537-01,\N,Vinilos eshow,2014-10-13,79,16,3.00,Finalizado,\N,2014-10-13,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-13,2014-11-12,75.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
737,14-0538-01,\N,Pazo do castro mantenimientos,2014-10-13,141,17,10.00,Finalizado,\N,2016-01-12,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-13,2014-11-12,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
738,14-0539-01,\N,Setpay mantenimientos,2014-10-13,61,17,5.00,Finalizado,\N,2015-07-07,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-13,2014-11-12,90.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
739,14-0540-01,\N,Inveravante,2014-10-14,116,12,120.00,Finalizado,\N,2015-02-27,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-14,2015-02-22,2000.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
740,14-0541-01,\N,Mixta ,2014-10-16,79,18,4.00,Finalizado,\N,2014-10-20,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-16,2014-10-19,30.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
742,14-0543-01,\N,KIm ajustes finales,2014-10-20,119,18,10.00,Finalizado,\N,2014-11-20,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-20,2014-11-23,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
743,14-0544-01,\N,Graficas Esteiro,2014-10-20,54,18,1.00,Finalizado,\N,2014-10-27,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-20,2014-11-19,25.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
744,14-0545-01,\N,GARZON Fase 2,2014-10-20,70,12,50.00,Finalizado,\N,2015-04-06,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-20,2015-12-31,1200.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
745,14-0546-01,\N,Virada,2014-10-24,23,12,25.00,Finalizado,\N,2014-11-08,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-24,2014-11-09,150.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
746,14-0547-01,\N,Camino de Santiago fase 2,2014-10-24,202,18,10.00,Finalizado,\N,2014-11-10,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-24,2014-11-16,250.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
747,14-0548-01,\N,Mantenimientos PlantajardÃ­n,2014-10-27,96,18,10.00,Finalizado,\N,2014-11-10,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-27,2014-11-16,75.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
748,14-0549-01,\N,A2bises,2014-10-27,84,15,30.00,Finalizado,\N,2014-11-10,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-27,2014-11-26,150.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
749,14-0550-01,\N,Viko varios,2014-10-27,79,18,10.00,Finalizado,\N,2014-11-20,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-27,2014-11-23,500.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
752,14-0553-01,\N,Salaserra mantenimientos Noviembre,2014-10-28,126,18,10.00,Finalizado,\N,2014-11-17,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-28,2014-11-16,90.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
753,14-0554-01,\N,ActualizaqciÃ³n seguridad web Elogia,2014-10-28,79,18,10.00,Finalizado,\N,2014-11-30,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-10-28,2014-11-30,60.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
754,14-0555-01,\N,Jai salvapantallas,2014-11-03,37,18,3.00,Finalizado,\N,2014-11-08,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-03,2014-11-09,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
755,14-0556-01,\N,Mantenimientos blog Elogia,2014-11-03,79,17,20.00,Finalizado,\N,2015-06-19,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-03,2015-12-31,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
756,14-0557-01,\N,Fee Rodicut,2014-11-03,8,18,40.00,Finalizado,\N,2016-12-15,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-03,2017-01-01,1000.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
757,14-0558-01,\N,FormaciÃ³n Klass,2014-11-03,60,18,30.00,Finalizado,\N,2015-03-16,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-03,2014-12-07,500.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
758,14-0559-01,\N,BRASIL ESTRELLA ,2014-11-03,216,12,278.00,Finalizado,\N,2015-04-20,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-03,2015-04-26,7500.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
759,14-0560-01,\N,FERROLTERRA,2014-11-03,217,12,80.00,Finalizado,\N,2014-12-16,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-03,2014-12-21,1500.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
760,14-0561-01,\N,Oceantica 2014,2014-11-04,37,18,10.00,Finalizado,\N,2014-12-03,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-04,2015-12-31,600.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
761,14-0562-01,\N,Domar,2014-11-04,37,12,112.00,Finalizado,\N,2014-12-31,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-04,2015-01-11,1200.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
762,14-0563-01,\N,Aceite Oliva,2014-11-05,201,18,10.00,Finalizado,\N,2014-11-17,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-05,2014-11-16,250.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
763,14-0564-01,\N,One sailor tema envÃ­os,2014-11-08,195,18,10.00,Finalizado,\N,2014-11-10,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-08,2014-11-16,70.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
764,14-0565-01,\N,Pazo da Touza mantenimientos,2014-11-09,56,18,10.00,Finalizado,\N,2014-11-24,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-09,2014-12-07,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
765,14-0566-01,\N,Anticuana mantenimientos,2014-11-09,56,18,38.00,Finalizado,\N,2015-01-23,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-09,2015-05-10,0.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
766,14-0567-01,\N,Pilot fase 2,2014-11-10,70,18,10.00,Finalizado,\N,2014-11-30,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-10,2014-12-31,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
767,14-0568-01,\N,Onesailor mantenimientos,2014-11-10,195,18,10.00,Finalizado,\N,2014-11-25,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-10,2014-12-07,250.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
768,14-0569-01,\N,Nauticsoft,2014-11-11,34,18,56.00,Parado,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-11,2017-03-31,1000.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
769,14-0570-01,\N,PlantajardÃ­n Responsive,2014-11-11,96,12,19.00,Finalizado,\N,2016-12-31,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-11,2015-08-07,200.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
770,14-0571-01,\N,Plantillas Iseas,2014-11-11,218,16,12.00,Finalizado,\N,2014-11-28,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-11,2014-11-30,350.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
771,14-0572-01,\N,Astillero TriÃ±anes,2014-11-11,186,13,55.00,Finalizado,\N,2014-11-30,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-11,2014-11-30,900.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
772,14-0573-01,\N,Sailway mantenimientos,2014-11-11,91,17,10.00,Finalizado,\N,2015-07-07,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-11,2014-12-11,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
773,14-0574-01,\N,Kinarca ajustes traduccion,2014-11-11,127,18,10.00,Finalizado,\N,2014-12-09,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-11,2014-12-11,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
774,14-0575-01,\N,Nes 2 ,2014-11-12,48,18,10.00,Finalizado,\N,2015-02-16,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-12,2015-03-31,700.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
775,14-0576-01,\N,Consorcio rediseÃ±o,2014-11-13,94,12,80.00,Finalizado,\N,2015-01-23,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-13,2015-02-01,1200.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
776,14-0577-01,\N,Winetech mantenimientos,2014-11-17,145,17,20.00,Finalizado,\N,2015-07-07,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-17,2014-12-17,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
777,14-0578-01,\N,Master empresa,2014-11-17,37,12,55.00,Finalizado,\N,2015-10-30,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-17,2015-10-30,1300.00,3,2016-10-04 15:36:46,\N,\N,0.00,2
778,14-0579-01,\N,NES - cambios,2014-11-20,48,12,75.00,Finalizado,\N,2014-12-06,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-20,2014-12-20,75.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
779,14-0580-01,\N,Avantesselecta mantenimientos varios,2014-11-20,116,18,10.00,Finalizado,\N,2016-12-31,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-20,2015-04-30,500.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
780,14-0581-01,\N,1906 fase 4,2014-11-20,70,12,50.00,Finalizado,\N,2015-07-01,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-20,2015-08-28,1000.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
781,14-0582-01,\N,Calipesca subastador IOS ajustes,2014-11-25,209,18,8.00,Finalizado,\N,2015-04-13,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-25,2015-05-31,100.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
782,14-0583-01,\N,Calipesca comprador Android ajustes,2014-11-25,209,18,10.00,Finalizado,\N,2015-04-13,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-25,2015-05-31,100.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
783,14-0584-01,\N,Pandomar mejoras,2014-11-25,204,18,10.00,Finalizado,\N,2014-12-31,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-25,2015-01-18,200.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
784,14-0585-01,\N,Camara Madrid,2014-11-25,119,12,80.00,Finalizado,\N,2015-07-01,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-25,2015-03-31,30.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
785,14-0586-01,\N,Colgate Brazil fin concurso,2014-11-28,70,18,10.00,Finalizado,\N,2014-12-26,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-28,2015-12-31,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
786,14-0587-01,\N,Pazo do Castro traducciones,2014-11-28,141,18,10.00,Finalizado,\N,2014-12-06,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-28,2014-12-07,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
787,14-0588-01,\N,Car easy apps,2014-11-28,219,15,95.00,Finalizado,\N,2015-03-17,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-28,2015-03-22,1500.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
788,14-0589-01,\N,Suau - fase 2,2014-11-28,70,12,50.00,Finalizado,\N,2015-07-01,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-11-28,2015-12-31,300.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
789,14-0590-01,\N,Onesailor mantenimientos 2,2014-12-01,195,18,10.00,Finalizado,\N,2015-04-06,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-01,2015-04-12,600.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
790,14-0591-01,\N,Sala serra mantenimientos nov 2,2014-12-01,126,18,10.00,Finalizado,\N,2015-02-17,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-01,2015-05-31,100.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
791,14-0592-01,\N,Ganchillo paypal,2014-12-04,84,18,2.00,Finalizado,\N,2014-12-04,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-04,2015-01-03,60.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
792,14-0593-01,\N,GarantÃ­a Juvenil,2014-12-04,220,12,128.00,Finalizado,\N,2015-02-17,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-04,2015-02-22,4000.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
793,14-0594-01,\N,MigraciÃ³n intranet Marpol,2014-12-05,32,18,8.00,Finalizado,\N,2014-12-06,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-05,2015-01-04,240.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
794,14-0595-01,\N,Mantenimientos Camino,2014-12-10,202,17,10.00,Finalizado,\N,2015-07-07,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-10,2015-01-09,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
795,14-0596-01,\N,Simeon Camelle,2014-12-08,11,18,24.00,Finalizado,\N,2014-12-12,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-08,2014-12-21,650.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
796,14-0597-01,\N,Estrella mantenimientos,2014-12-12,216,12,25.00,Finalizado,\N,2016-12-31,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-12,2015-12-31,100.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
797,14-0598-01,\N,Tools ajustes comunicacion,2014-12-12,44,18,10.00,Finalizado,\N,2015-06-29,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-12,2015-12-31,0.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
798,14-0599-01,\N,Botamavi CSV facturas,2014-12-12,12,18,5.00,Finalizado,\N,2014-12-23,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-12,2015-01-11,150.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
799,14-0600-01,\N,Marquez Landing,2014-12-14,70,12,65.00,Finalizado,\N,2015-01-23,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-14,2015-02-01,3500.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
800,14-0601-01,\N,Wedding Planner,2014-12-17,222,12,61.00,Finalizado,\N,2015-02-27,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-17,2015-03-01,1800.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
801,14-0602-01,\N,LASER GALICIA WEB,2014-12-17,221,12,78.00,Finalizado,\N,2015-10-30,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-17,2015-12-31,1600.00,3,2016-10-04 15:36:46,\N,\N,0.00,2
802,14-0603-01,\N,GENESAL WEB,2014-12-17,153,12,160.00,Finalizado,\N,2015-12-14,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-17,2015-11-30,4000.00,3,2016-10-04 15:36:46,\N,\N,0.00,2
803,14-0604-01,\N,WLS 2015,2014-12-17,70,18,245.00,Finalizado,\N,2015-08-24,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-17,2015-09-30,2500.00,3,2016-10-04 15:36:46,\N,\N,0.00,2
804,14-0605-01,\N,APP AESTRADA,2014-12-17,84,15,40.00,Finalizado,\N,2015-10-13,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-17,2015-12-31,750.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
805,14-0606-01,\N,Campus do mar web 2015,2014-12-17,37,12,140.00,Finalizado,\N,2016-12-31,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-17,2015-09-30,1500.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
806,14-0607-01,\N,BURGER KING MX,2014-12-17,79,12,41.00,Finalizado,\N,2015-01-18,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-17,2015-01-25,1200.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
807,14-0608-01,\N,Ibrands fase 2,2014-12-29,79,12,20.00,Finalizado,\N,2015-02-15,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2014-12-29,2015-12-31,337.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
808,15-0609-01,\N,MRI,2015-01-07,119,12,43.00,Finalizado,\N,2015-01-23,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-07,2015-01-25,350.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
809,15-0610-01,\N,KI,2015-01-07,119,12,21.00,Finalizado,\N,2015-03-23,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-07,2015-03-22,700.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
811,15-0611-01,\N,Simeon Porto do Son,2015-01-12,11,18,24.00,Finalizado,\N,2015-01-23,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-12,2015-02-01,500.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
812,15-0612-01,\N,Cambridge Revolt,2015-01-13,55,18,695.00,Finalizado,\N,2015-08-14,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-13,2015-09-30,10000.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
813,15-0613-01,\N,Ferrolterra fase 2,2015-01-13,217,12,28.00,Finalizado,\N,2015-01-23,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-13,2015-02-08,300.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
815,15-0615-01,\N,SEMANA,2015-01-15,70,12,567.00,Finalizado,\N,2015-06-24,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-15,2015-06-05,9000.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
816,15-0616-01,\N,NEGOCIOS EN VIGO,2015-01-15,24,12,70.00,Parado,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-15,2020-02-01,1000.00,3,2016-10-04 15:36:46,\N,\N,0.00,2
817,15-0617-01,\N,Algalia intranet 2015,2015-01-01,23,17,56.00,Finalizado,\N,2016-01-11,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-01,2015-12-31,1380.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
818,15-0618-01,\N,Viceroy 2015,2015-01-19,79,12,124.00,Finalizado,\N,2015-08-07,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-19,2015-12-31,2415.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
819,15-0619-01,\N,Saez fee horas 2015,2015-01-19,65,12,30.40,Finalizado,\N,2015-08-24,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-19,2015-12-31,400.00,2,2016-10-04 15:36:46,\N,\N,0.00,2
820,15-0620-01,\N,Estrella DE Galicia Restaurantes,2015-01-19,216,12,255.00,Finalizado,\N,2015-11-30,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-19,2015-11-29,5000.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
821,15-0621-01,\N,Pazo do Castro Fee desde 2015,2015-01-19,141,32,13.00,Finalizado,\N,2016-01-12,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-19,2020-05-25,100.00,8,2016-10-04 15:36:46,\N,\N,0.00,0
822,15-0622-01,\N,Thermaco PMS,2015-01-20,119,12,19.00,Finalizado,\N,2015-02-12,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-20,2015-02-15,600.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
823,15-0623-01,\N,Nutrisport ajustes,2015-01-01,201,18,10.00,Finalizado,\N,2015-01-28,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-01,2015-12-31,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
824,15-0624-01,\N,Mantenimientos 2015,2015-01-23,77,17,20.00,Finalizado,\N,2017-01-03,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-23,2015-02-22,500.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
825,15-0625-01,\N,Clup Alpino fee,2015-01-26,109,17,10.00,Finalizado,\N,2016-09-30,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-26,2015-02-25,0.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
826,15-0626-01,\N,Reacciona ajustes,2015-01-26,183,18,10.00,Finalizado,\N,2015-01-26,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-26,2015-02-25,45.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
827,15-0627-01,\N,Fenix web,2015-01-26,209,14,45.00,Finalizado,\N,2015-05-29,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-26,2015-05-29,1000.00,3,2016-10-04 15:36:46,\N,\N,0.00,2
828,15-0628-01,\N,LAR A MERCE,2015-01-28,54,12,26.00,Finalizado,\N,2015-07-08,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-28,2015-07-15,400.00,3,2016-10-04 15:36:46,\N,\N,0.00,2
829,15-0629-01,\N,Smart Living Plat,2015-01-28,119,12,70.00,Finalizado,\N,2015-04-17,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-28,2015-04-19,2500.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
832,15-0630-01,\N,Marquez fase 2,2015-01-28,70,18,20.00,Finalizado,\N,2015-04-06,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-28,2015-04-12,500.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
833,15-0631-01,\N,Noshan,2015-01-30,119,12,13.00,Finalizado,\N,2015-02-15,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-30,2015-02-15,390.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
834,15-0632-01,\N,Mark Maddox 2015,2015-01-30,79,17,10.00,Finalizado,\N,2015-07-07,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-01-30,2015-03-01,150.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
835,15-0633-01,\N,Migraciones KIM,2015-02-01,119,18,32.00,Finalizado,\N,2015-03-16,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-02-01,2015-12-31,500.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
836,15-0634-01,\N,Sailway ajustes febrero 2015,2015-02-02,91,18,21.00,Finalizado,\N,2015-03-02,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-02-02,2015-03-01,120.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
837,15-0635-01,\N,Viceroy IPs,2015-02-03,79,18,54.00,Finalizado,\N,2015-08-07,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-02-03,2015-08-28,700.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
838,15-0636-01,\N,Avanteselecta grupo,2015-02-04,116,12,150.00,Finalizado,\N,2015-06-22,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-02-04,2015-06-28,3000.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
839,15-0637-01,\N,Beer master,2015-02-06,216,12,265.00,Finalizado,\N,2015-05-29,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-02-06,2015-05-31,4000.00,1,2016-10-04 15:36:46,\N,\N,0.00,2
840,15-0638-01,\N,Crealab fase 2,2015-02-09,119,12,18.00,Finalizado,\N,2015-03-02,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,2,2015-02-09,2015-03-01,400.00,\N,2016-10-04 15:36:46,\N,\N,0.00,2
